placekey,latitude,longitude,street_address,city,region,postal_code,phone_number,open_hours,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
224-222@629-h5r-h5z,41.453371,-74.381016,444 Route 211 E,Mechanicstown,NY,10940,18453444149,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,1149,819,"[31,36,46,16,38,45,29,36,42,41,39,50,38,41,37,29,42,24,35,37,41,34,43,26,41,35,45,35,34,48,35]",19594,22,"{""<5"":15,""5-10"":311,""11-20"":188,""21-60"":420,""61-120"":68,""121-240"":46,"">240"":101}","{""Five Below"":19,""Dunkin'"":8,""Kohl's"":5,""McDonald's"":5,""T.J. Maxx"":5,""Starbucks"":5,""QuickChek"":5,""Sam's Club"":4,""Sunoco"":4,""Walmart"":4,""ShopRite"":3,""Mobil"":3,""Red Lobster"":3,""Planet Fitness"":3,""Wendy's"":2,""PetSmart"":2,""The Men's Wearhouse"":2,""Lowe's"":2,""Taco Bell"":2,""Dollar Tree"":2}","{""Five Below"":63,""Dunkin'"":59,""Walmart"":51,""McDonald's"":50,""Sunoco"":46,""Mobil"":38,""ShopRite"":37,""QuickChek"":34,""Wendy's"":31,""Starbucks"":29,""Taco Bell"":26,""Kohl's"":25,""Walgreens"":25,""T.J. Maxx"":25,""Burger King"":23,""Dollar Tree"":22,""Sam's Club"":22,""Target"":21,""The Home Depot"":21,""Simon mall"":19}","[10,9,3,3,3,7,16,28,36,47,91,165,224,231,232,225,211,209,229,167,98,84,32,24]","{""Monday"":158,""Tuesday"":165,""Wednesday"":146,""Thursday"":172,""Friday"":198,""Saturday"":190,""Sunday"":120}","{""android"":159,""ios"":660}"
22c-223@8gq-tkz-bhq,29.219127,-81.096986,1425 Cornerstone Blvd Ste A,Daytona Beach,FL,32117,13862744726,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,354,278,"[12,14,15,7,20,10,13,11,8,16,17,3,9,6,11,10,12,13,11,17,9,5,10,14,12,6,6,15,11,11,20]",36029,19,"{""<5"":13,""5-10"":114,""11-20"":61,""21-60"":107,""61-120"":7,""121-240"":48,"">240"":4}","{""TangerOutlets"":26,""La Quinta Inns & Suites"":10,""Walmart"":9,""RaceTrac"":8,""Academy Sports + Outdoors"":8,""Sam's Club"":8,""Dunkin'"":6,""T.J. Maxx"":6,""7-Eleven"":5,""Ross Stores"":5,""McDonald's"":5,""Jersey Mike's"":4,""Buc-ee's"":4,""Sam's Club Fuel Center"":4,""Palmetto Moon"":4,""Starbucks"":4,""CVS"":4,""Haagen Dazs"":3,""Culver's"":3,""Shell Oil"":3}","{""Walmart"":72,""McDonald's"":60,""Chick-fil-A"":49,""La Quinta Inns & Suites"":47,""TangerOutlets"":46,""Publix Super Markets"":44,""RaceTrac"":41,""Shell Oil"":38,""CVS"":37,""7-Eleven"":36,""Dunkin'"":35,""Walgreens"":35,""Target"":31,""Wendy's"":30,""Wawa"":29,""Starbucks"":28,""Dollar Tree"":28,""Dollar General"":27,""Sam's Club"":27,""Taco Bell"":26}","[2,1,1,1,1,2,4,4,5,4,10,35,72,62,39,43,50,46,58,46,47,34,25,20]","{""Monday"":40,""Tuesday"":42,""Wednesday"":43,""Thursday"":50,""Friday"":53,""Saturday"":77,""Sunday"":49}","{""android"":133,""ios"":142}"
235-222@627-wdh-sdv,40.608486,-73.959302,1325 Kings Hwy,Brooklyn,NY,11229,17183392197,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,912,688,"[24,26,25,9,25,36,45,40,18,22,14,34,39,34,32,34,31,23,31,34,37,29,36,27,18,33,33,30,29,36,28]",2391,21,"{""<5"":32,""5-10"":262,""11-20"":148,""21-60"":267,""61-120"":86,""121-240"":50,"">240"":67}","{""Dunkin'"":6,""Starbucks"":5,""BP"":4,""Subway"":4,""McDonald's"":4,""Target"":4,""Walgreens"":3,""Mobil"":3,""T.J. Maxx"":3,""Bolla Market"":2,""Blink Fitness"":2,""Baskin Robbins"":2,""Burger King"":2,""Wendy's"":1,""Key Food"":1,""7-Eleven"":1,""Net Cost Market"":1,""Sunoco"":1,""Stop & Shop"":1,""Rite Aid"":1}","{""Dunkin'"":52,""Starbucks"":39,""BP"":36,""McDonald's"":36,""Target"":35,""Subway"":30,""Mobil"":29,""Walgreens"":25,""Baskin Robbins"":24,""Sunoco"":24,""Burger King"":23,""Bolla Market"":22,""7-Eleven"":18,""T.J. Maxx"":18,""Walmart"":17,""Rite Aid"":16,""Dollar Tree"":16,""The Home Depot"":15,""Costco"":15,""CVS"":15}","[4,2,3,2,1,3,7,18,45,93,127,134,146,163,190,201,160,156,142,105,58,60,22,13]","{""Monday"":123,""Tuesday"":142,""Wednesday"":146,""Thursday"":154,""Friday"":150,""Saturday"":133,""Sunday"":64}","{""android"":282,""ios"":410}"
229-222@5z5-pyq-4sq,32.981333,-117.249788,2710 Via de la Valle Ste 290,Del Mar,CA,92014,18587241181,"{ ""Mon"": [[""10:30"", ""22:00""]], ""Tue"": [[""10:30"", ""22:00""]], ""Wed"": [[""10:30"", ""22:00""]], ""Thu"": [[""10:30"", ""22:00""]], ""Fri"": [[""10:30"", ""22:00""]], ""Sat"": [[""10:30"", ""22:00""]], ""Sun"": [[""10:30"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,272,236,"[5,8,4,2,6,5,5,5,9,11,13,5,6,6,9,2,9,7,8,9,5,11,22,16,24,14,13,6,6,10,11]",18721,12,"{""<5"":6,""5-10"":122,""11-20"":44,""21-60"":71,""61-120"":18,""121-240"":2,"">240"":9}","{""Starbucks"":10,""McDonald's"":6,""Chevron"":4,""Target"":3,""ARCO"":3,""CorePower Yoga"":3,""Mobil"":3,""Shell Oil"":3,""Chick-fil-A"":2,""In-N-Out Burger"":2,""Subway"":2,""Flower Child"":2,""Jack in the Box"":2,""Holiday Inn Express"":2,""Sprinkles"":2,""Hilton International"":2,""7-Eleven"":1,""Comfort Inn"":1,""Circle K"":1,""Burger Lounge"":1}","{""Starbucks"":64,""Target"":47,""Shell Oil"":41,""McDonald's"":39,""Chevron"":37,""Westfield"":33,""Chick-fil-A"":32,""In-N-Out Burger"":31,""Walmart"":27,""Mobil"":26,""ARCO"":25,""Costco"":25,""Subway"":24,""CVS"":23,""Simon mall"":21,""7-Eleven"":21,""Jack in the Box"":19,""76"":18,""Jersey Mike's"":17,""Rubio's Restaurants"":17}","[0,0,0,0,0,0,0,1,9,11,29,46,63,51,48,32,28,23,27,15,16,12,4,2]","{""Monday"":33,""Tuesday"":33,""Wednesday"":22,""Thursday"":36,""Friday"":51,""Saturday"":51,""Sunday"":46}","{""android"":58,""ios"":177}"
223-222@5vg-8s9-c5z,38.243605,-122.626388,401 Kenilworth Dr Ste 710,Petaluma,CA,94952,17077725225,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,77,59,"[2,3,3,4,5,4,3,3,2,6,1,3,0,2,1,0,2,1,3,0,3,2,4,2,1,7,5,2,1,1,1]",5629,10,"{""<5"":3,""5-10"":39,""11-20"":12,""21-60"":9,""61-120"":0,""121-240"":0,"">240"":14}","{""Target"":24,""Chevron"":8,""Starbucks"":7,""Orangetheory Fitness"":7,""Dutch Bros Coffee"":5,""Five Guys"":5,""McDonald's"":5,""Shell Oil"":5,""Jack in the Box"":4,""Chick-fil-A"":4,""In-N-Out Burger"":4,""Sprouts Farmers Market"":3,""Simon mall"":3,""Taco Bell"":3,""Saks Off Fifth"":3,""Baskin Robbins"":3,""Black Bear Diner"":3,""Lucky Supermarkets"":3,""Dick's Sporting Goods"":3,""Panda Express"":3}","{""Target"":66,""In-N-Out Burger"":54,""Starbucks"":53,""Safeway"":51,""McDonald's"":49,""Chevron"":47,""Shell Oil"":46,""Simon mall"":32,""Chevron Extra Mile"":31,""7-Eleven"":29,""Five Guys"":29,""Chick-fil-A"":29,""Taco Bell"":27,""Costco"":27,""Safeway Pharmacy"":27,""Jack in the Box"":25,""Walmart"":22,""The Habit Burger Grill"":22,""Cold Stone Creamery"":22,""Dollar Tree"":22}","[2,0,0,0,0,1,0,1,1,2,5,8,10,14,12,11,3,13,17,17,18,15,13,8]","{""Monday"":18,""Tuesday"":9,""Wednesday"":10,""Thursday"":9,""Friday"":10,""Saturday"":14,""Sunday"":7}","{""android"":23,""ios"":35}"
223-222@63r-w8m-g49,39.446024,-77.987844,937 Foxcroft Ave,Martinsburg,WV,25401,13042678698,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,2,2,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]",,59.5,"{""<5"":0,""5-10"":0,""11-20"":1,""21-60"":0,""61-120"":1,""121-240"":0,"">240"":0}",{},"{""Walmart"":50,""Weis Markets"":50,""Planet Fitness"":50,""BP"":50,""Goodwill Industries"":50,""Taco Bell"":50,""ROCS"":50,""Onelife Fitness"":50,""The UPS Store"":50,""Dollar General"":50,""Wendy's"":50,""Sheetz"":50,""Panera Bread"":50,""Dairy Queen"":50,""Big Lots Stores"":50,""McDonald's"":50,""CVS"":50,""Bob Evans"":50,""Texas Roadhouse"":50,""Dunkin'"":50}","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":0,""Saturday"":2,""Sunday"":0}","{""android"":0,""ios"":0}"
22f-222@5pw-6qg-tjv,41.977139,-87.660407,5224 N Broadway St Ste 102,Chicago,IL,60640,17738781132,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,197,123,"[6,3,4,3,7,4,8,5,9,6,6,8,10,3,2,6,6,10,12,6,6,8,5,4,8,6,8,3,7,8,10]",2989,14,"{""<5"":5,""5-10"":83,""11-20"":24,""21-60"":33,""61-120"":10,""121-240"":20,"">240"":22}","{""McDonald's"":9,""BP"":7,""Shell Oil"":7,""Starbucks"":7,""Subway"":7,""Target"":5,""Walgreens"":5,""Dunkin'"":5,""Jewel-Osco"":4,""PetSmart"":4,""Mobil"":3,""Domino's Pizza"":2,""Rosati's"":2,""ALDI"":2,""The Home Depot"":2,""Baskin Robbins"":2,""GameStop"":2,""Popeyes Louisiana Kitchen"":2,""Six Flags"":2,""LA Fitness"":2}","{""McDonald's"":59,""Starbucks"":58,""Target"":57,""BP"":46,""Walgreens"":45,""Jewel-Osco"":41,""Dunkin'"":40,""Shell Oil"":39,""Subway"":39,""Mobil"":32,""7-Eleven"":28,""Walmart"":27,""PetSmart"":23,""Baskin Robbins"":22,""CVS"":20,""Wendy's"":20,""Jimmy John's"":18,""ALDI"":18,""Dollar Tree"":18,""Potbelly Sandwich Works"":16}","[1,1,1,1,1,1,4,15,16,15,17,30,35,33,21,26,34,35,35,22,35,29,14,13]","{""Monday"":33,""Tuesday"":28,""Wednesday"":20,""Thursday"":28,""Friday"":31,""Saturday"":30,""Sunday"":27}","{""android"":59,""ios"":62}"
22c-222@8sz-tfm-m8v,29.519564,-98.500837,438 NW Loop 410 Ste 101,San Antonio,TX,78216,12103400571,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,662,544,"[24,20,23,8,12,29,26,21,17,18,16,19,14,24,19,28,23,18,26,28,24,20,18,27,11,20,26,19,18,28,38]",13637,21,"{""<5"":14,""5-10"":188,""11-20"":99,""21-60"":270,""61-120"":39,""121-240"":37,"">240"":15}","{""H-E-B"":12,""Valero Energy"":8,""Walmart"":7,""McDonald's"":7,""Whataburger"":5,""Target"":4,""Starbucks"":4,""JCPenney"":4,""QuikTrip"":3,""Baskin Robbins"":3,""Walgreens"":3,""Goodwill Industries"":3,""Chick-fil-A"":3,""Subway"":3,""Sonic"":2,""Dillard's"":2,""Chevron"":2,""Taco Cabana"":2,""Tru Fit Athletic Clubs"":2,""Exxon Mobil"":2}","{""Walmart"":71,""H-E-B"":69,""Valero Energy"":64,""Whataburger"":61,""McDonald's"":54,""Chick-fil-A"":49,""Shell Oil"":40,""Bill Miller Bar-B-Q"":40,""Exxon Mobil"":39,""Sonic"":37,""Starbucks"":37,""Target"":36,""Walgreens"":30,""QuikTrip"":28,""Chevron"":28,""Subway"":27,""CVS"":26,""Circle K Gas"":25,""Dollar Tree"":24,""The Home Depot"":22}","[1,0,0,0,0,1,1,9,12,28,42,99,162,133,97,72,69,88,76,69,83,42,3,2]","{""Monday"":77,""Tuesday"":97,""Wednesday"":93,""Thursday"":102,""Friday"":111,""Saturday"":129,""Sunday"":53}","{""android"":248,""ios"":296}"
zzw-22j@8g6-ycn-b6k,34.067446,-84.169358,11720 Medlock Bridge Rd Ste 135,Duluth,GA,30097,17706231724,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,1261,954,"[48,46,31,10,31,62,34,38,36,52,29,27,45,49,35,38,42,37,48,56,38,50,51,27,41,52,45,37,46,39,41]",5645,20,"{""<5"":37,""5-10"":421,""11-20"":200,""21-60"":464,""61-120"":105,""121-240"":13,"">240"":21}","{""Chick-fil-A"":9,""Target"":6,""Lifetime Fitness"":6,""McDonald's"":5,""QuikTrip"":5,""Starbucks"":5,""Walmart"":4,""T.J. Maxx"":4,""Crunch"":3,""LA Fitness"":3,""Kroger Fuel Center"":2,""BP"":2,""CVS"":2,""Kroger"":2,""Shell Oil"":2,""RaceTrac"":2,""Zaxby's"":2,""Publix Super Markets"":2,""Dunkin'"":2,""Taco Mac"":2}","{""Chick-fil-A"":65,""McDonald's"":49,""Target"":48,""Walmart"":47,""QuikTrip"":45,""Starbucks"":43,""Publix Super Markets"":34,""Shell Oil"":34,""Zaxby's"":29,""RaceTrac"":29,""CVS"":29,""Simon mall"":28,""Kroger Fuel Center"":28,""BP"":28,""Dunkin'"":27,""Kroger"":25,""T.J. Maxx"":24,""Costco"":23,""Chevron"":23,""Taco Mac"":23}","[0,0,0,0,0,0,2,2,19,33,61,138,208,227,193,163,148,161,187,155,95,95,11,3]","{""Monday"":158,""Tuesday"":208,""Wednesday"":158,""Thursday"":217,""Friday"":210,""Saturday"":193,""Sunday"":117}","{""android"":225,""ios"":726}"
222-222@63r-b94-kpv,39.194715,-76.614081,6654 Ritchie Hwy,Ferndale,MD,21061,14107662431,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,310,265,"[11,6,13,3,11,16,10,10,14,9,12,12,7,6,12,7,12,13,9,11,7,9,16,5,11,6,7,3,13,15,14]",8604,10,"{""<5"":22,""5-10"":135,""11-20"":53,""21-60"":73,""61-120"":17,""121-240"":6,"">240"":4}","{""McDonald's"":10,""Chick-fil-A"":8,""Walmart"":7,""Royal Farms"":6,""Target"":6,""7-Eleven"":6,""Shell Oil"":5,""MOD Pizza"":5,""Exxon Mobil"":5,""Lowe's"":4,""Five Below"":3,""Wawa"":3,""Dunkin'"":3,""Wendy's"":3,""Dollar Tree"":3,""Planet Fitness"":2,""The Home Depot"":2,""Dick's Sporting Goods"":2,""Habitat for Humanity ReStore"":2,""Taco Bell"":2}","{""McDonald's"":62,""Walmart"":60,""Chick-fil-A"":54,""Royal Farms"":52,""7-Eleven"":41,""Shell Oil"":39,""Target"":38,""Dunkin'"":38,""Exxon Mobil"":37,""Walgreens"":32,""Starbucks"":31,""Simon mall"":31,""CVS"":31,""Wawa"":30,""Subway"":29,""Wendy's"":28,""Lowe's"":28,""Dollar Tree"":27,""Taco Bell"":25,""Burger King"":23}","[4,2,2,1,1,5,5,3,2,6,8,29,49,33,36,29,32,39,49,33,31,18,5,7]","{""Monday"":38,""Tuesday"":41,""Wednesday"":26,""Thursday"":55,""Friday"":58,""Saturday"":53,""Sunday"":39}","{""android"":126,""ios"":136}"
225-222@5q9-b9s-swk,39.414481,-104.864012,5642 Allen Way Ste 104,Castle Rock,CO,80108,13036630552,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-06:00,2021-08-01T00:00:00-06:00,1139,825,"[34,39,42,26,33,44,43,41,36,48,38,24,31,36,37,37,37,34,34,31,32,44,34,35,25,33,37,35,42,48,49]",7391,10,"{""<5"":31,""5-10"":569,""11-20"":154,""21-60"":320,""61-120"":34,""121-240"":10,"">240"":21}","{""Starbucks"":10,""Walmart"":9,""Chick-fil-A"":6,""Target"":6,""King Soopers"":6,""Sonic"":5,""Phillips 66"":4,""The Home Depot"":4,""McDonald's"":4,""7-Eleven"":3,""Walgreens"":3,""Dutch Bros Coffee"":3,""Shell Oil"":3,""Taco Bell"":3,""Michaels Stores"":2,""Subway"":2,""Jimmy John's"":2,""Raising Cane's"":2,""Loaf 'N Jug"":2,""ConocoPhillips"":2}","{""Starbucks"":65,""Walmart"":59,""Chick-fil-A"":53,""King Soopers"":48,""Target"":46,""McDonald's"":46,""Phillips 66"":39,""Sonic"":35,""Walgreens"":34,""Shell Oil"":33,""Subway"":33,""Taco Bell"":31,""ConocoPhillips"":28,""The Home Depot"":28,""7-Eleven"":28,""Sam's Club"":21,""Lowe's"":20,""Wendy's"":20,""Panda Express"":19,""Dutch Bros Coffee"":19}","[2,3,4,5,11,9,31,73,91,120,125,144,136,133,118,85,85,104,90,99,60,25,2,4]","{""Monday"":124,""Tuesday"":143,""Wednesday"":146,""Thursday"":198,""Friday"":194,""Saturday"":211,""Sunday"":123}","{""android"":279,""ios"":544}"
223-225@5s6-yvp-f75,42.721343,-84.426903,2085 W Grand River Ave,Okemos,MI,48864,15175800124,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,508,346,"[17,21,5,6,13,27,12,20,14,13,19,18,14,14,26,20,16,14,23,17,20,20,17,16,13,15,17,16,12,19,14]",14237,19,"{""<5"":18,""5-10"":181,""11-20"":66,""21-60"":151,""61-120"":39,""121-240"":20,"">240"":33}","{""Meijer"":8,""Speedway"":7,""McDonald's"":7,""Target"":5,""Chick-fil-A"":5,""Walmart"":4,""The Home Depot"":4,""Panera Bread"":4,""Taco Bell"":3,""Mobil"":3,""Walgreens"":3,""Marathon"":3,""Starbucks"":3,""Biggby Coffee"":3,""Belle Tire"":2,""Shell Oil"":2,""Five Below"":2,""Kroger Fuel Center"":2,""Wendy's"":2,""Fifth Third Bank"":2}","{""McDonald's"":68,""Meijer"":56,""Speedway"":50,""Walmart"":44,""Target"":41,""Taco Bell"":40,""Marathon"":38,""Starbucks"":34,""Sunoco"":34,""Chick-fil-A"":33,""Mobil"":29,""Subway"":28,""Shell Oil"":28,""Wendy's"":26,""Kroger"":25,""Culver's"":24,""BP"":24,""Panera Bread"":23,""Biggby Coffee"":22,""Dollar General"":21}","[2,1,0,0,0,0,0,5,29,38,71,88,96,113,104,95,79,75,62,53,49,40,0,0]","{""Monday"":69,""Tuesday"":75,""Wednesday"":62,""Thursday"":95,""Friday"":91,""Saturday"":64,""Sunday"":52}","{""android"":141,""ios"":205}"
222-222@8gd-hmt-f4v,32.140258,-81.243522,6 Mill Creek Cir Ste A,Pooler,GA,31322,19123300675,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,1031,849,"[27,32,36,27,30,41,19,31,26,27,32,30,20,24,23,48,43,48,28,26,30,32,23,62,44,33,31,33,37,36,52]",100190,20,"{""<5"":15,""5-10"":303,""11-20"":218,""21-60"":392,""61-120"":22,""121-240"":41,"">240"":40}","{""TangerOutlets"":16,""Shell Oil"":9,""Walmart"":9,""McDonald's"":8,""Chick-fil-A"":7,""Starbucks"":6,""Parker's Corp"":6,""BP"":5,""Sam's Club Fuel Center"":4,""Enmarket"":4,""Sam's Club"":4,""Murphy USA"":3,""Dunkin'"":3,""Zaxby's"":3,""Arby's"":3,""Taco Bell"":3,""Love's Travel Stops and Country Stores"":3,""T.J. Maxx"":2,""Burger King"":2,""Wendy's"":2}","{""Walmart"":70,""McDonald's"":59,""Chick-fil-A"":57,""Shell Oil"":46,""TangerOutlets"":42,""Starbucks"":40,""Parker's Corp"":38,""Zaxby's"":35,""BP"":31,""CVS"":31,""Wendy's"":30,""Dollar General"":29,""Subway"":28,""Enmarket"":27,""Taco Bell"":27,""Walgreens"":27,""Publix Super Markets"":27,""Target"":26,""Dunkin'"":25,""Lowe's"":23}","[2,1,1,1,1,4,15,15,17,21,38,120,167,169,154,144,137,141,150,133,134,108,39,22]","{""Monday"":121,""Tuesday"":118,""Wednesday"":106,""Thursday"":150,""Friday"":165,""Saturday"":220,""Sunday"":151}","{""android"":252,""ios"":595}"
223-222@63r-tvb-xkf,38.673418,-77.335094,4269 Merchant Plz,Lake Ridge,VA,22192,17035806738,"{ ""Mon"": [[""10:45"", ""23:00""]], ""Tue"": [[""10:45"", ""23:00""]], ""Wed"": [[""10:45"", ""23:00""]], ""Thu"": [[""10:45"", ""23:00""]], ""Fri"": [[""10:45"", ""23:00""]], ""Sat"": [[""10:45"", ""23:00""]], ""Sun"": [[""10:45"", ""23:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,706,457,"[21,29,13,8,19,32,13,28,22,26,24,21,35,21,12,32,26,20,20,25,23,16,20,23,32,21,21,18,23,33,29]",4523,12,"{""<5"":21,""5-10"":312,""11-20"":121,""21-60"":173,""61-120"":29,""121-240"":37,"">240"":13}","{""McDonald's"":15,""Chick-fil-A"":9,""Street Corner"":7,""Exxon Mobil"":7,""7-Eleven"":5,""Kung Fu Tea"":5,""Mezeh Mediterranean Grill"":5,""Subway"":4,""Panera Bread"":3,""Starbucks"":3,""Walmart"":3,""Target"":3,""Shell Oil"":3,""Taco Bell"":2,""CVS"":2,""IHOP"":2,""Simon mall"":2,""BP"":2,""Smoothie King"":2,""Wendy's"":2}","{""McDonald's"":72,""Street Corner"":58,""Chick-fil-A"":56,""7-Eleven"":52,""Exxon Mobil"":50,""Walmart"":45,""Target"":44,""Starbucks"":44,""Sheetz"":37,""Taco Bell"":33,""CVS"":33,""Wawa"":31,""Shell Oil"":31,""Subway"":30,""Simon mall"":26,""Wendy's"":26,""Panera Bread"":25,""IHOP"":25,""Food Lion"":25,""Dunkin'"":23}","[2,2,1,1,1,1,1,2,2,6,14,68,102,102,68,61,78,113,122,114,85,80,40,5]","{""Monday"":81,""Tuesday"":113,""Wednesday"":75,""Thursday"":100,""Friday"":136,""Saturday"":117,""Sunday"":84}","{""android"":161,""ios"":291}"
